"mz","rt","sample_name","into","plant_id","day","organ","feed"
252.9,41,"mca_1_l_d2o",20747.7472673689,"1",5,"l","d2o"
254.1,178,"mca_1_l_d2o",149440.839614868,"1",5,"l","d2o"
255.1,47,"mca_1_l_d2o",28544.8085415527,"1",5,"l","d2o"
255.2,2106,"mca_1_l_d2o",134099.232407223,"1",5,"l","d2o"
256.3,2418,"mca_1_l_d2o",144092.119531643,"1",5,"l","d2o"
256.1,56,"mca_1_l_d2o",96329.4089003906,"1",5,"l","d2o"
256.3,1934,"mca_1_l_d2o",324351.496176861,"1",5,"l","d2o"
257.1,61,"mca_1_l_d2o",17632.0326955836,"1",5,"l","d2o"
257.2,2503,"mca_1_l_d2o",85497.6771716321,"1",5,"l","d2o"
257.3,2418,"mca_1_l_d2o",29534.1592238299,"1",5,"l","d2o"
257.2,2016,"mca_1_l_d2o",54908.1112929893,"1",5,"l","d2o"
257.3,1933,"mca_1_l_d2o",61971.9835270819,"1",5,"l","d2o"
258.1,49,"mca_1_l_d2o",421498.950396622,"1",5,"l","d2o"
258.3,1944,"mca_1_l_d2o",37562.3318085928,"1",5,"l","d2o"
258.3,2503,"mca_1_l_d2o",16335.9245854919,"1",5,"l","d2o"
259,178,"mca_1_l_d2o",1273454.69749905,"1",5,"l","d2o"
259.1,70,"mca_1_l_d2o",156102.668300171,"1",5,"l","d2o"
259.2,2403,"mca_1_l_d2o",37568.7439778128,"1",5,"l","d2o"
260,177,"mca_1_l_d2o",172214.714348145,"1",5,"l","d2o"
260.1,68,"mca_1_l_d2o",26377.3127799017,"1",5,"l","d2o"
261,53,"mca_1_l_d2o",846341.009765625,"1",5,"l","d2o"
261.2,2392,"mca_1_l_d2o",278199.160423323,"1",5,"l","d2o"
261.2,2037,"mca_1_l_d2o",363669.391079526,"1",5,"l","d2o"
261.2,2121,"mca_1_l_d2o",715067.33670089,"1",5,"l","d2o"
262,51,"mca_1_l_d2o",157064.629928636,"1",5,"l","d2o"
262.1,201,"mca_1_l_d2o",525723.591197917,"1",5,"l","d2o"
262.2,2392,"mca_1_l_d2o",54711.6586647639,"1",5,"l","d2o"
262.2,2121,"mca_1_l_d2o",139272.54673865,"1",5,"l","d2o"
263,50,"mca_1_l_d2o",1324725.89988838,"1",5,"l","d2o"
263.1,203,"mca_1_l_d2o",63531.2297764757,"1",5,"l","d2o"
263.1,1863,"mca_1_l_d2o",24513.3747511046,"1",5,"l","d2o"
263.2,2452,"mca_1_l_d2o",77441.2453865394,"1",5,"l","d2o"
263.2,2368,"mca_1_l_d2o",34550.0855256528,"1",5,"l","d2o"
264.1,50,"mca_1_l_d2o",206916.378235212,"1",5,"l","d2o"
264.2,2452,"mca_1_l_d2o",20115.7334878676,"1",5,"l","d2o"
265.1,1074,"mca_1_l_d2o",346930.868429298,"1",5,"l","d2o"
265.1,47,"mca_1_l_d2o",167122.357015228,"1",5,"l","d2o"
266.1,49,"mca_1_l_d2o",37225.6970052866,"1",5,"l","d2o"
266.1,1073,"mca_1_l_d2o",118294.16447329,"1",5,"l","d2o"
266.2,1837,"mca_1_l_d2o",27599.0849191406,"1",5,"l","d2o"
267.1,50,"mca_1_l_d2o",48138.0899894715,"1",5,"l","d2o"
267.1,1130,"mca_1_l_d2o",101589.302139617,"1",5,"l","d2o"
267.3,2533,"mca_1_l_d2o",105810.245331268,"1",5,"l","d2o"
268.1,819,"mca_1_l_d2o",256639.332584134,"1",5,"l","d2o"
268.1,82,"mca_1_l_d2o",1444973.59564328,"1",5,"l","d2o"
269.1,73,"mca_1_l_d2o",31842.8345726707,"1",5,"l","d2o"
269.1,820,"mca_1_l_d2o",62544.5040060762,"1",5,"l","d2o"
269.2,2249,"mca_1_l_d2o",80711.6717266847,"1",5,"l","d2o"
270.1,73,"mca_1_l_d2o",161872.129418096,"1",5,"l","d2o"
270.3,2056,"mca_1_l_d2o",102153.979653694,"1",5,"l","d2o"
271.1,50,"mca_1_l_d2o",31135.9288201904,"1",5,"l","d2o"
271.1,1171,"mca_1_l_d2o",43202.5504012299,"1",5,"l","d2o"
271.2,1801,"mca_1_l_d2o",196362.33286534,"1",5,"l","d2o"
271.3,2057,"mca_1_l_d2o",22053.6307817924,"1",5,"l","d2o"
272.1,299,"mca_1_l_d2o",2058560.48484375,"1",5,"l","d2o"
272.3,1942,"mca_1_l_d2o",38469.3785629135,"1",5,"l","d2o"
273.1,298,"mca_1_l_d2o",1072415.90421875,"1",5,"l","d2o"
274.1,876,"mca_1_l_d2o",188512.408828125,"1",5,"l","d2o"
274.1,46,"mca_1_l_d2o",18792.1302353122,"1",5,"l","d2o"
274.3,1804,"mca_1_l_d2o",305247.195692444,"1",5,"l","d2o"
275.1,70,"mca_1_l_d2o",351629.182708374,"1",5,"l","d2o"
275.3,1802,"mca_1_l_d2o",74565.6529724125,"1",5,"l","d2o"
275.3,2337,"mca_1_l_d2o",34060.4077466886,"1",5,"l","d2o"
275.2,2019,"mca_1_l_d2o",93373.5587933327,"1",5,"l","d2o"
276.1,51,"mca_1_l_d2o",60484.0550122734,"1",5,"l","d2o"
276.1,466,"mca_1_l_d2o",34510.9078448275,"1",5,"l","d2o"
277,51,"mca_1_l_d2o",1752821.11902204,"1",5,"l","d2o"
277.1,2121,"mca_1_l_d2o",563668.084882821,"1",5,"l","d2o"
277.2,2147,"mca_1_l_d2o",160873.181268311,"1",5,"l","d2o"
278,54,"mca_1_l_d2o",277149.827809469,"1",5,"l","d2o"
278.2,2146,"mca_1_l_d2o",58694.9026974835,"1",5,"l","d2o"
279.2,2594,"mca_1_l_d2o",146278.769586618,"1",5,"l","d2o"
279,50,"mca_1_l_d2o",209997.727922279,"1",5,"l","d2o"
279.1,1926,"mca_1_l_d2o",83909.8061795054,"1",5,"l","d2o"
279.2,2277,"mca_1_l_d2o",171873.443774998,"1",5,"l","d2o"
279.2,2392,"mca_1_l_d2o",5589297.95529969,"1",5,"l","d2o"
279.1,2196,"mca_1_l_d2o",36210.9595854864,"1",5,"l","d2o"
280.2,2392,"mca_1_l_d2o",1041409.27396591,"1",5,"l","d2o"
281.1,68,"mca_1_l_d2o",53730.1727480681,"1",5,"l","d2o"
281.3,1973,"mca_1_l_d2o",20760.2010604043,"1",5,"l","d2o"
281.1,272,"mca_1_l_d2o",175795.244200118,"1",5,"l","d2o"
281.2,2451,"mca_1_l_d2o",220725.967040966,"1",5,"l","d2o"
281.2,2139,"mca_1_l_d2o",140541.663952023,"1",5,"l","d2o"
282.1,74,"mca_1_l_d2o",164696.588347356,"1",5,"l","d2o"
282.1,1005,"mca_1_l_d2o",47738.5755738579,"1",5,"l","d2o"
282.1,1108,"mca_1_l_d2o",164947.750695332,"1",5,"l","d2o"
282.1,841,"mca_1_l_d2o",95809.6032189411,"1",5,"l","d2o"
282.3,2448,"mca_1_l_d2o",126448.720476378,"1",5,"l","d2o"
282.2,240,"mca_1_l_d2o",253623.180423678,"1",5,"l","d2o"
283.3,2516,"mca_1_l_d2o",75569.5374884013,"1",5,"l","d2o"
283.2,99,"mca_1_l_d2o",97118.9094744141,"1",5,"l","d2o"
284.1,201,"mca_1_l_d2o",103198.486457201,"1",5,"l","d2o"
284.1,77,"mca_1_l_d2o",112562.040260315,"1",5,"l","d2o"
284.3,2525,"mca_1_l_d2o",94959.9747746376,"1",5,"l","d2o"
284.3,2071,"mca_1_l_d2o",264831.139991979,"1",5,"l","d2o"
284.3,2624,"mca_1_l_d2o",160651.053595704,"1",5,"l","d2o"
285.1,908,"mca_1_l_d2o",137014.491250196,"1",5,"l","d2o"
285.1,2122,"mca_1_l_d2o",134052.847399091,"1",5,"l","d2o"
285.3,2530,"mca_1_l_d2o",50827.2879236831,"1",5,"l","d2o"
285.3,2071,"mca_1_l_d2o",59274.9770115446,"1",5,"l","d2o"
286.1,622,"mca_1_l_d2o",11745862.1772116,"1",5,"l","d2o"
286.1,869,"mca_1_l_d2o",2592693.89857265,"1",5,"l","d2o"
286.3,2017,"mca_1_l_d2o",74153.2306860345,"1",5,"l","d2o"
287.1,622,"mca_1_l_d2o",5691512.98662261,"1",5,"l","d2o"
287.1,870,"mca_1_l_d2o",1044906.69632343,"1",5,"l","d2o"
287.2,2516,"mca_1_l_d2o",148269.266403809,"1",5,"l","d2o"
287.1,95,"mca_1_l_d2o",17000.0270222879,"1",5,"l","d2o"
288.1,231,"mca_1_l_d2o",57974.6945957729,"1",5,"l","d2o"
288.1,622,"mca_1_l_d2o",3379866.70436448,"1",5,"l","d2o"
288.1,88,"mca_1_l_d2o",38445.8356279191,"1",5,"l","d2o"
288.3,1856,"mca_1_l_d2o",233144.699664121,"1",5,"l","d2o"
289.2,867,"mca_1_l_d2o",503068.610809797,"1",5,"l","d2o"
289.3,1856,"mca_1_l_d2o",46615.2878616194,"1",5,"l","d2o"
290,489,"mca_1_l_d2o",113960.432132056,"1",5,"l","d2o"
290,230,"mca_1_l_d2o",201411.377373839,"1",5,"l","d2o"
290,396,"mca_1_l_d2o",152254.370895996,"1",5,"l","d2o"
290.3,1826,"mca_1_l_d2o",15433.6505111089,"1",5,"l","d2o"
290.8,40,"mca_1_l_d2o",1679818.63240773,"1",5,"l","d2o"
291,735,"mca_1_l_d2o",95185.5469704864,"1",5,"l","d2o"
291.2,2249,"mca_1_l_d2o",92914.9463722231,"1",5,"l","d2o"
291.2,857,"mca_1_l_d2o",417109.130618556,"1",5,"l","d2o"
291.1,1442,"mca_1_l_d2o",27064.5832681768,"1",5,"l","d2o"
291.8,40,"mca_1_l_d2o",58170.3772610196,"1",5,"l","d2o"
292.1,886,"mca_1_l_d2o",84897.474553125,"1",5,"l","d2o"
292.2,97,"mca_1_l_d2o",254703.259711304,"1",5,"l","d2o"
292.8,40,"mca_1_l_d2o",497681.32097168,"1",5,"l","d2o"
293.2,1799,"mca_1_l_d2o",53869.5860507813,"1",5,"l","d2o"
293.2,2525,"mca_1_l_d2o",49981.7694584422,"1",5,"l","d2o"
293.2,2121,"mca_1_l_d2o",703086.357983571,"1",5,"l","d2o"
294.2,105,"mca_1_l_d2o",187592.203037109,"1",5,"l","d2o"
294.2,2120,"mca_1_l_d2o",149271.029951939,"1",5,"l","d2o"
294.2,2217,"mca_1_l_d2o",83382.8382040228,"1",5,"l","d2o"
294.9,40,"mca_1_l_d2o",64627.6156987729,"1",5,"l","d2o"
295.2,2058,"mca_1_l_d2o",240884.008715628,"1",5,"l","d2o"
295.2,1988,"mca_1_l_d2o",144058.763887938,"1",5,"l","d2o"
295.2,74,"mca_1_l_d2o",58790.4221451635,"1",5,"l","d2o"
295.2,1904,"mca_1_l_d2o",279010.987913818,"1",5,"l","d2o"
296.1,45,"mca_1_l_d2o",326412.848776484,"1",5,"l","d2o"
296.3,2392,"mca_1_l_d2o",481012.237715608,"1",5,"l","d2o"
296.2,2058,"mca_1_l_d2o",45188.1395753912,"1",5,"l","d2o"
296.1,825,"mca_1_l_d2o",870351.727031246,"1",5,"l","d2o"
296.2,1905,"mca_1_l_d2o",57859.3136177123,"1",5,"l","d2o"
297.1,2116,"mca_1_l_d2o",45821.9012077332,"1",5,"l","d2o"
297.1,2269,"mca_1_l_d2o",56654.5537045907,"1",5,"l","d2o"
297.1,2393,"mca_1_l_d2o",96686.2054655796,"1",5,"l","d2o"
297.1,45,"mca_1_l_d2o",56946.2081809666,"1",5,"l","d2o"
297.1,825,"mca_1_l_d2o",392369.541296573,"1",5,"l","d2o"
297.2,2337,"mca_1_l_d2o",78811.2364078135,"1",5,"l","d2o"
298.1,591,"mca_1_l_d2o",33686371.3970193,"1",5,"l","d2o"
298.1,196,"mca_1_l_d2o",548720.102120655,"1",5,"l","d2o"
298.3,2082,"mca_1_l_d2o",236883.109486608,"1",5,"l","d2o"
299.1,590,"mca_1_l_d2o",10279347.8971875,"1",5,"l","d2o"
299.2,2217,"mca_1_l_d2o",95218.0281833802,"1",5,"l","d2o"
299.3,2107,"mca_1_l_d2o",66892.6371281958,"1",5,"l","d2o"
299.3,1954,"mca_1_l_d2o",39260.2578683211,"1",5,"l","d2o"
300.2,628,"mca_1_l_d2o",1066228.63052084,"1",5,"l","d2o"
300.2,347,"mca_1_l_d2o",2084855.80681818,"1",5,"l","d2o"
300.1,48,"mca_1_l_d2o",77974.1967272684,"1",5,"l","d2o"
300.2,846,"mca_1_l_d2o",546401.888816818,"1",5,"l","d2o"
301.1,80,"mca_1_l_d2o",338576.564913941,"1",5,"l","d2o"
301.1,2278,"mca_1_l_d2o",261341.657025992,"1",5,"l","d2o"
301.2,628,"mca_1_l_d2o",504626.223300781,"1",5,"l","d2o"
301.1,1927,"mca_1_l_d2o",49770.9669621094,"1",5,"l","d2o"
301.2,345,"mca_1_l_d2o",522466.088068181,"1",5,"l","d2o"
301.2,2392,"mca_1_l_d2o",569879.102962648,"1",5,"l","d2o"
301.2,846,"mca_1_l_d2o",281407.962618037,"1",5,"l","d2o"
302,50,"mca_1_l_d2o",91479.5825384256,"1",5,"l","d2o"
302.1,2277,"mca_1_l_d2o",48394.4496054313,"1",5,"l","d2o"
302.2,585,"mca_1_l_d2o",3957838.47685097,"1",5,"l","d2o"
302.2,291,"mca_1_l_d2o",2315378.7234375,"1",5,"l","d2o"
302.3,1898,"mca_1_l_d2o",55718.6729589846,"1",5,"l","d2o"
303,1123,"mca_1_l_d2o",718549.131093757,"1",5,"l","d2o"
303.2,292,"mca_1_l_d2o",555140.290325057,"1",5,"l","d2o"
303.1,74,"mca_1_l_d2o",149721.135986938,"1",5,"l","d2o"
303.2,582,"mca_1_l_d2o",4248201.23816108,"1",5,"l","d2o"
303.2,2452,"mca_1_l_d2o",39669.8200632305,"1",5,"l","d2o"
304.1,48,"mca_1_l_d2o",51183.1729389953,"1",5,"l","d2o"
304.1,1122,"mca_1_l_d2o",102846.878196024,"1",5,"l","d2o"
304.2,292,"mca_1_l_d2o",111607.983019264,"1",5,"l","d2o"
304.3,1874,"mca_1_l_d2o",18636.5649461609,"1",5,"l","d2o"
305.1,54,"mca_1_l_d2o",26988.6210125178,"1",5,"l","d2o"
306.2,918,"mca_1_l_d2o",185001.837064035,"1",5,"l","d2o"
306.1,125,"mca_1_l_d2o",24201.08732555,"1",5,"l","d2o"
307.1,50,"mca_1_l_d2o",1271013.09534921,"1",5,"l","d2o"
307,734,"mca_1_l_d2o",68624.7080457901,"1",5,"l","d2o"
307.2,859,"mca_1_l_d2o",108384.396406028,"1",5,"l","d2o"
307.2,161,"mca_1_l_d2o",105155.272313232,"1",5,"l","d2o"
308.1,50,"mca_1_l_d2o",190509.946573949,"1",5,"l","d2o"
308.1,2007,"mca_1_l_d2o",166024.233182813,"1",5,"l","d2o"
308.1,854,"mca_1_l_d2o",924544.376514847,"1",5,"l","d2o"
309.1,49,"mca_1_l_d2o",148079.95010376,"1",5,"l","d2o"
309.2,2341,"mca_1_l_d2o",123679.449632263,"1",5,"l","d2o"
309.1,2007,"mca_1_l_d2o",71560.3422340747,"1",5,"l","d2o"
309.2,577,"mca_1_l_d2o",1308602.00214844,"1",5,"l","d2o"
310.1,861,"mca_1_l_d2o",731304.03355168,"1",5,"l","d2o"
310.1,1141,"mca_1_l_d2o",1229342.12225693,"1",5,"l","d2o"
310.1,956,"mca_1_l_d2o",4288617.73605,"1",5,"l","d2o"
310.3,2535,"mca_1_l_d2o",79566.8424134778,"1",5,"l","d2o"
311.1,1141,"mca_1_l_d2o",365348.962640848,"1",5,"l","d2o"
311.2,2000,"mca_1_l_d2o",71076.6856990734,"1",5,"l","d2o"
311.1,957,"mca_1_l_d2o",2104750.00307092,"1",5,"l","d2o"
311.1,859,"mca_1_l_d2o",262836.075730167,"1",5,"l","d2o"
311.3,2401,"mca_1_l_d2o",47723.3690703866,"1",5,"l","d2o"
312.1,956,"mca_1_l_d2o",1410951.03080229,"1",5,"l","d2o"
312.2,575,"mca_1_l_d2o",1342872.7277625,"1",5,"l","d2o"
312.1,786,"mca_1_l_d2o",1938534.50109374,"1",5,"l","d2o"
312.1,1097,"mca_1_l_d2o",98609.0273923102,"1",5,"l","d2o"
312.3,2655,"mca_1_l_d2o",45159.186719812,"1",5,"l","d2o"
313.2,956,"mca_1_l_d2o",2411845.0903125,"1",5,"l","d2o"
313.1,786,"mca_1_l_d2o",1266710.34258714,"1",5,"l","d2o"
313.1,1137,"mca_1_l_d2o",191226.736781252,"1",5,"l","d2o"
313.3,2432,"mca_1_l_d2o",1030881.9194458,"1",5,"l","d2o"
313.2,1989,"mca_1_l_d2o",124955.866113234,"1",5,"l","d2o"
313.2,575,"mca_1_l_d2o",337531.706336807,"1",5,"l","d2o"
313.3,2720,"mca_1_l_d2o",213821.727986114,"1",5,"l","d2o"
313.3,2133,"mca_1_l_d2o",202317.208330559,"1",5,"l","d2o"
314.1,275,"mca_1_l_d2o",710951.869849136,"1",5,"l","d2o"
314.2,750,"mca_1_l_d2o",1672290.24145132,"1",5,"l","d2o"
314.1,553,"mca_1_l_d2o",5685616.72760417,"1",5,"l","d2o"
314.3,2432,"mca_1_l_d2o",210739.438651733,"1",5,"l","d2o"
314.2,952,"mca_1_l_d2o",1403897.15448093,"1",5,"l","d2o"
315.1,276,"mca_1_l_d2o",121377.193905057,"1",5,"l","d2o"
315.1,555,"mca_1_l_d2o",2999232.96091146,"1",5,"l","d2o"
315.2,2121,"mca_1_l_d2o",260114.630378031,"1",5,"l","d2o"
315.2,747,"mca_1_l_d2o",736749.77440204,"1",5,"l","d2o"
316.1,47,"mca_1_l_d2o",57238.2793561658,"1",5,"l","d2o"
316.1,953,"mca_1_l_d2o",967316.748318751,"1",5,"l","d2o"
316.1,524,"mca_1_l_d2o",2756862.48736112,"1",5,"l","d2o"
316.1,277,"mca_1_l_d2o",35006.4997176065,"1",5,"l","d2o"
316.3,1883,"mca_1_l_d2o",690981.505953371,"1",5,"l","d2o"
316.2,746,"mca_1_l_d2o",336801.199565806,"1",5,"l","d2o"
317.2,524,"mca_1_l_d2o",192074.854028321,"1",5,"l","d2o"
317.1,273,"mca_1_l_d2o",119671.848442888,"1",5,"l","d2o"
317.1,952,"mca_1_l_d2o",684371.01976875,"1",5,"l","d2o"
317.2,2058,"mca_1_l_d2o",38993.0818087218,"1",5,"l","d2o"
317.3,1883,"mca_1_l_d2o",161698.247059571,"1",5,"l","d2o"
318.2,95,"mca_1_l_d2o",172810.965621524,"1",5,"l","d2o"
318.1,279,"mca_1_l_d2o",373533.977340495,"1",5,"l","d2o"
318.3,1910,"mca_1_l_d2o",343386.809502749,"1",5,"l","d2o"
319.1,254,"mca_1_l_d2o",968812.297370687,"1",5,"l","d2o"
319.2,95,"mca_1_l_d2o",48162.7201677213,"1",5,"l","d2o"
319,949,"mca_1_l_d2o",3177249.18093751,"1",5,"l","d2o"
319.3,1910,"mca_1_l_d2o",111370.035272141,"1",5,"l","d2o"
320,948,"mca_1_l_d2o",443868.637179989,"1",5,"l","d2o"
320.2,98,"mca_1_l_d2o",26716.5322844964,"1",5,"l","d2o"
320.1,591,"mca_1_l_d2o",121106.804339694,"1",5,"l","d2o"
320.1,258,"mca_1_l_d2o",136495.420021551,"1",5,"l","d2o"
320.9,39,"mca_1_l_d2o",576725.687227518,"1",5,"l","d2o"
321.1,615,"mca_1_l_d2o",29893.4734444644,"1",5,"l","d2o"
321.2,528,"mca_1_l_d2o",3731856.05992787,"1",5,"l","d2o"
321.2,780,"mca_1_l_d2o",244343.495291309,"1",5,"l","d2o"
321.9,39,"mca_1_l_d2o",95721.7477602221,"1",5,"l","d2o"
322.1,983,"mca_1_l_d2o",3103454.94832483,"1",5,"l","d2o"
322.2,549,"mca_1_l_d2o",2908161.7607639,"1",5,"l","d2o"
322.9,39,"mca_1_l_d2o",186021.324559034,"1",5,"l","d2o"
323.1,232,"mca_1_l_d2o",183956.382339844,"1",5,"l","d2o"
323.1,481,"mca_1_l_d2o",2110609.4038161,"1",5,"l","d2o"
323.2,2392,"mca_1_l_d2o",197182.827034013,"1",5,"l","d2o"
323.1,981,"mca_1_l_d2o",1223673.99573086,"1",5,"l","d2o"
324.1,1020,"mca_1_l_d2o",3245760.54359374,"1",5,"l","d2o"
324.2,537,"mca_1_l_d2o",1441152.86151042,"1",5,"l","d2o"
324.9,41,"mca_1_l_d2o",29505.6343532927,"1",5,"l","d2o"
325.1,998,"mca_1_l_d2o",1622108.98565625,"1",5,"l","d2o"
325.3,2487,"mca_1_l_d2o",264856.643388971,"1",5,"l","d2o"
325.2,542,"mca_1_l_d2o",902149.356165867,"1",5,"l","d2o"
325.1,125,"mca_1_l_d2o",10674.1518993039,"1",5,"l","d2o"
326.1,897,"mca_1_l_d2o",693253.982491509,"1",5,"l","d2o"
326.1,813,"mca_1_l_d2o",678787.793409377,"1",5,"l","d2o"
326.2,534,"mca_1_l_d2o",587190.961077225,"1",5,"l","d2o"
327.1,897,"mca_1_l_d2o",519405.593333051,"1",5,"l","d2o"
327.3,2255,"mca_1_l_d2o",46346.3910983265,"1",5,"l","d2o"
328.1,973,"mca_1_l_d2o",840823.706734376,"1",5,"l","d2o"
328.2,680,"mca_1_l_d2o",4729462.68824999,"1",5,"l","d2o"
329.1,47,"mca_1_l_d2o",27122.7977025916,"1",5,"l","d2o"
329.2,972,"mca_1_l_d2o",674766.925344828,"1",5,"l","d2o"
329.1,1117,"mca_1_l_d2o",54403.8510693575,"1",5,"l","d2o"
329.2,680,"mca_1_l_d2o",3091469.64456093,"1",5,"l","d2o"
330.1,91,"mca_1_l_d2o",28955.3997506713,"1",5,"l","d2o"
330.2,353,"mca_1_l_d2o",112799.099761439,"1",5,"l","d2o"
330.2,718,"mca_1_l_d2o",3012543.43143749,"1",5,"l","d2o"
331.3,2432,"mca_1_l_d2o",985467.947100829,"1",5,"l","d2o"
331.2,1929,"mca_1_l_d2o",47232.9984401363,"1",5,"l","d2o"
331.2,356,"mca_1_l_d2o",38523.5356035532,"1",5,"l","d2o"
331.2,758,"mca_1_l_d2o",1707879.05636249,"1",5,"l","d2o"
332.1,49,"mca_1_l_d2o",936587.887652747,"1",5,"l","d2o"
332.3,2432,"mca_1_l_d2o",210679.541403198,"1",5,"l","d2o"
332.2,305,"mca_1_l_d2o",42184.2758850751,"1",5,"l","d2o"
332.2,730,"mca_1_l_d2o",1011708.0187875,"1",5,"l","d2o"
333.1,49,"mca_1_l_d2o",173252.827460421,"1",5,"l","d2o"
333.1,1197,"mca_1_l_d2o",196964.742349139,"1",5,"l","d2o"
333.3,2399,"mca_1_l_d2o",44717.5701874508,"1",5,"l","d2o"
333.2,281,"mca_1_l_d2o",16280.7408687539,"1",5,"l","d2o"
334.1,395,"mca_1_l_d2o",18279.3624008083,"1",5,"l","d2o"
334.1,270,"mca_1_l_d2o",251988.353114224,"1",5,"l","d2o"
334.2,124,"mca_1_l_d2o",45579.3764928889,"1",5,"l","d2o"
335.1,53,"mca_1_l_d2o",381984.330429688,"1",5,"l","d2o"
335.1,2268,"mca_1_l_d2o",66813.937896309,"1",5,"l","d2o"
335.3,2584,"mca_1_l_d2o",583937.131326721,"1",5,"l","d2o"
335.3,2662,"mca_1_l_d2o",678118.61521484,"1",5,"l","d2o"
335.2,2779,"mca_1_l_d2o",143189.312492985,"1",5,"l","d2o"
335.3,2121,"mca_1_l_d2o",1479950.46015477,"1",5,"l","d2o"
335.3,2037,"mca_1_l_d2o",796335.881462403,"1",5,"l","d2o"
336.1,275,"mca_1_l_d2o",1481697.11689453,"1",5,"l","d2o"
336.2,142,"mca_1_l_d2o",17435.626208886,"1",5,"l","d2o"
336.3,2121,"mca_1_l_d2o",344673.623635721,"1",5,"l","d2o"
337.1,275,"mca_1_l_d2o",258494.452999132,"1",5,"l","d2o"
337.1,49,"mca_1_l_d2o",184573.523134863,"1",5,"l","d2o"
337.1,2116,"mca_1_l_d2o",63294.9110870379,"1",5,"l","d2o"
338.1,1126,"mca_1_l_d2o",2161522.03046874,"1",5,"l","d2o"
338.1,2260,"mca_1_l_d2o",272279.097479554,"1",5,"l","d2o"
338.1,278,"mca_1_l_d2o",52254.1178880942,"1",5,"l","d2o"
338.3,2620,"mca_1_l_d2o",470625.494337159,"1",5,"l","d2o"
339.1,267,"mca_1_l_d2o",1805740.57571987,"1",5,"l","d2o"
339.2,2139,"mca_1_l_d2o",77687.9855474853,"1",5,"l","d2o"
339.1,1123,"mca_1_l_d2o",1091245.66564655,"1",5,"l","d2o"
339.3,2620,"mca_1_l_d2o",122953.954529006,"1",5,"l","d2o"
340.2,867,"mca_1_l_d2o",221683.618306054,"1",5,"l","d2o"
340.1,1737,"mca_1_l_d2o",1315144.32352661,"1",5,"l","d2o"
340.1,1112,"mca_1_l_d2o",943292.551034488,"1",5,"l","d2o"
340.1,267,"mca_1_l_d2o",306640.953987514,"1",5,"l","d2o"
341.1,293,"mca_1_l_d2o",173989.111536255,"1",5,"l","d2o"
341.2,1114,"mca_1_l_d2o",971038.562067527,"1",5,"l","d2o"
341.3,2330,"mca_1_l_d2o",186016.189449468,"1",5,"l","d2o"
341.2,709,"mca_1_l_d2o",142731.302768261,"1",5,"l","d2o"
341.3,2533,"mca_1_l_d2o",4428252.4218457,"1",5,"l","d2o"
342.2,722,"mca_1_l_d2o",24111118.141111,"1",5,"l","d2o"
342.3,1361,"mca_1_l_d2o",152488.544627029,"1",5,"l","d2o"
342.3,2533,"mca_1_l_d2o",959319.784281005,"1",5,"l","d2o"
343.2,717,"mca_1_l_d2o",15868320.9175,"1",5,"l","d2o"
343.3,2531,"mca_1_l_d2o",211926.075032331,"1",5,"l","d2o"
344.1,66,"mca_1_l_d2o",110602.43775524,"1",5,"l","d2o"
344.1,1438,"mca_1_l_d2o",765361.68164062,"1",5,"l","d2o"
344.2,883,"mca_1_l_d2o",1007332.9952625,"1",5,"l","d2o"
344.2,701,"mca_1_l_d2o",11411657.3391666,"1",5,"l","d2o"
345.2,680,"mca_1_l_d2o",10110245.6547917,"1",5,"l","d2o"
346.1,81,"mca_1_l_d2o",41349.9684445084,"1",5,"l","d2o"
346.2,661,"mca_1_l_d2o",9377979.04055553,"1",5,"l","d2o"
347.1,243,"mca_1_l_d2o",289481.592552083,"1",5,"l","d2o"
347.1,2199,"mca_1_l_d2o",62696.220928489,"1",5,"l","d2o"
347.2,874,"mca_1_l_d2o",712903.455262496,"1",5,"l","d2o"
347.2,699,"mca_1_l_d2o",8574971.29038458,"1",5,"l","d2o"
348.1,125,"mca_1_l_d2o",93564.30478125,"1",5,"l","d2o"
349.3,2315,"mca_1_l_d2o",47351.5393569819,"1",5,"l","d2o"
349.1,1283,"mca_1_l_d2o",16536.7964470489,"1",5,"l","d2o"
349.1,914,"mca_1_l_d2o",463172.243129298,"1",5,"l","d2o"
349.1,661,"mca_1_l_d2o",67733.5314347958,"1",5,"l","d2o"
350.2,98,"mca_1_l_d2o",235486.88855542,"1",5,"l","d2o"
351.1,88,"mca_1_l_d2o",22934.1802333464,"1",5,"l","d2o"
351.2,1797,"mca_1_l_d2o",68546.373716249,"1",5,"l","d2o"
351.9,40,"mca_1_l_d2o",43669.612464175,"1",5,"l","d2o"
352.2,140,"mca_1_l_d2o",883382.220187499,"1",5,"l","d2o"
352.2,696,"mca_1_l_d2o",2963941.84964695,"1",5,"l","d2o"
352.3,2183,"mca_1_l_d2o",27071.1166315378,"1",5,"l","d2o"
353.2,1991,"mca_1_l_d2o",200077.134284178,"1",5,"l","d2o"
353.1,46,"mca_1_l_d2o",376245.240094021,"1",5,"l","d2o"
353.3,2432,"mca_1_l_d2o",1176538.18898315,"1",5,"l","d2o"
353.2,132,"mca_1_l_d2o",96007.109876302,"1",5,"l","d2o"
353.3,2121,"mca_1_l_d2o",14568743.5067948,"1",5,"l","d2o"
353.2,1912,"mca_1_l_d2o",283750.135837825,"1",5,"l","d2o"
