"mz","rt","sample_name","day","organ","feed","into_norm"
874.2,709,"mca_12_p_d2o",0,"p","d2o",35429.7588231088
874.2,709,"mca_12_p_h2o",0,"p","h2o",49973.8280349808
874.2,709,"mca_13_l_d2o",15,"l","d2o",0
874.2,709,"mca_13_l_h2o",15,"l","h2o",306438.706422586
874.2,709,"mca_13_p_d2o",15,"p","d2o",0
874.2,709,"mca_13_p_h2o",15,"p","h2o",46139.8240793667
874.2,709,"mca_3_l_d2o",10,"l","d2o",29154.2438621395
874.2,709,"mca_3_l_h2o",10,"l","h2o",0
874.2,709,"mca_3_p_d2o",10,"p","d2o",0
874.2,709,"mca_3_p_h2o",10,"p","h2o",0
875.2,706,"mca_1_l_d2o",5,"l","d2o",1161777.4829521
875.2,706,"mca_1_l_h2o",5,"l","h2o",2361518.93354335
875.2,706,"mca_1_p_d2o",5,"p","d2o",66970.4588343552
875.2,706,"mca_1_p_h2o",5,"p","h2o",407084.975303443
875.2,706,"mca_12_l_d2o",0,"l","d2o",823555.704392656
875.2,706,"mca_12_l_h2o",0,"l","h2o",1190311.39516361
875.2,706,"mca_12_p_d2o",0,"p","d2o",59481.6683969727
875.2,706,"mca_12_p_h2o",0,"p","h2o",101824.667795883
875.2,706,"mca_13_l_d2o",15,"l","d2o",0
875.2,706,"mca_13_l_h2o",15,"l","h2o",523693.505241646
875.2,706,"mca_13_p_d2o",15,"p","d2o",3904.55274467895
875.2,706,"mca_13_p_h2o",15,"p","h2o",92764.7560751645
875.2,706,"mca_3_l_d2o",10,"l","d2o",49625.4952912197
875.2,706,"mca_3_l_h2o",10,"l","h2o",35422.26300121
875.2,706,"mca_3_p_d2o",10,"p","d2o",0
875.2,706,"mca_3_p_h2o",10,"p","h2o",0
876.2,703,"mca_1_l_d2o",5,"l","d2o",507117.274081903
876.2,703,"mca_1_l_h2o",5,"l","h2o",951987.524612531
876.2,703,"mca_1_p_d2o",5,"p","d2o",33454.4268872492
876.2,703,"mca_1_p_h2o",5,"p","h2o",171762.216966127
876.2,703,"mca_12_l_d2o",0,"l","d2o",338937.755725568
876.2,703,"mca_12_l_h2o",0,"l","h2o",495088.58225549
876.2,703,"mca_12_p_d2o",0,"p","d2o",20479.2104680951
876.2,703,"mca_12_p_h2o",0,"p","h2o",41649.1038662154
876.2,703,"mca_13_l_d2o",15,"l","d2o",0
876.2,703,"mca_13_l_h2o",15,"l","h2o",217601.625315612
876.2,703,"mca_13_p_d2o",15,"p","d2o",431.799110506137
876.2,703,"mca_13_p_h2o",15,"p","h2o",28425.5160185643
876.2,703,"mca_3_l_d2o",10,"l","d2o",17219.2321261954
876.2,703,"mca_3_l_h2o",10,"l","h2o",0
876.2,703,"mca_3_p_d2o",10,"p","d2o",0
876.2,703,"mca_3_p_h2o",10,"p","h2o",0
878.5,1935,"mca_1_l_d2o",5,"l","d2o",1143566.32896087
878.5,1935,"mca_1_l_h2o",5,"l","h2o",601399.092829437
878.5,1935,"mca_1_p_d2o",5,"p","d2o",5735.31790195096
878.5,1935,"mca_1_p_h2o",5,"p","h2o",58521.937812452
878.5,1935,"mca_12_l_d2o",0,"l","d2o",781331.840914211
878.5,1935,"mca_12_l_h2o",0,"l","h2o",964198.082983514
878.5,1935,"mca_12_p_d2o",0,"p","d2o",82047.1728047154
878.5,1935,"mca_12_p_h2o",0,"p","h2o",12268.1061191968
878.5,1935,"mca_13_l_d2o",15,"l","d2o",1652388.64654229
878.5,1935,"mca_13_l_h2o",15,"l","h2o",1427527.10497288
878.5,1935,"mca_13_p_d2o",15,"p","d2o",1778.12515707473
878.5,1935,"mca_13_p_h2o",15,"p","h2o",97965.8523526025
878.5,1935,"mca_3_l_d2o",10,"l","d2o",814578.076639369
878.5,1935,"mca_3_l_h2o",10,"l","h2o",557838.968811173
878.5,1935,"mca_3_p_d2o",10,"p","d2o",431.618182258402
878.5,1935,"mca_3_p_h2o",10,"p","h2o",9797.86604027442
878.6,40,"mca_1_l_d2o",5,"l","d2o",112900.123283992
878.6,40,"mca_1_l_h2o",5,"l","h2o",194721.674672003
878.6,40,"mca_1_p_d2o",5,"p","d2o",257380.521988031
878.6,40,"mca_1_p_h2o",5,"p","h2o",140195.927455439
878.6,40,"mca_12_l_d2o",0,"l","d2o",54045.7121908484
878.6,40,"mca_12_l_h2o",0,"l","h2o",153305.334878784
878.6,40,"mca_12_p_d2o",0,"p","d2o",342062.920456076
878.6,40,"mca_12_p_h2o",0,"p","h2o",442783.457088889
878.6,40,"mca_13_l_d2o",15,"l","d2o",89067.2982453024
878.6,40,"mca_13_l_h2o",15,"l","h2o",96950.1411919652
878.6,40,"mca_13_p_d2o",15,"p","d2o",24869.9308029472
878.6,40,"mca_13_p_h2o",15,"p","h2o",29254.6644312717
878.6,40,"mca_3_l_d2o",10,"l","d2o",164098.168210876
878.6,40,"mca_3_l_h2o",10,"l","h2o",140047.766235386
878.6,40,"mca_3_p_d2o",10,"p","d2o",186575.089735943
878.6,40,"mca_3_p_h2o",10,"p","h2o",139363.180324783
879.5,1935,"mca_1_l_d2o",5,"l","d2o",785069.16612511
879.5,1935,"mca_1_l_h2o",5,"l","h2o",316448.965106265
879.5,1935,"mca_1_p_d2o",5,"p","d2o",3825.55102166374
879.5,1935,"mca_1_p_h2o",5,"p","h2o",35703.1643024175
879.5,1935,"mca_12_l_d2o",0,"l","d2o",412190.318040113
879.5,1935,"mca_12_l_h2o",0,"l","h2o",506638.379993807
879.5,1935,"mca_12_p_d2o",0,"p","d2o",46554.8785975031
879.5,1935,"mca_12_p_h2o",0,"p","h2o",2504.1475100458
879.5,1935,"mca_13_l_d2o",15,"l","d2o",1468056.35156964
879.5,1935,"mca_13_l_h2o",15,"l","h2o",762032.284338227
879.5,1935,"mca_13_p_d2o",15,"p","d2o",1354.81404557149
879.5,1935,"mca_13_p_h2o",15,"p","h2o",50749.086847446
879.5,1935,"mca_3_l_d2o",10,"l","d2o",552929.080941901
879.5,1935,"mca_3_l_h2o",10,"l","h2o",298078.626317797
879.5,1935,"mca_3_p_d2o",10,"p","d2o",286.610910766608
879.5,1935,"mca_3_p_h2o",10,"p","h2o",5174.38141614301
879.6,40,"mca_1_l_d2o",5,"l","d2o",34751.9299175936
879.6,40,"mca_1_l_h2o",5,"l","h2o",47498.729143786
879.6,40,"mca_1_p_d2o",5,"p","d2o",97479.9212509689
879.6,40,"mca_1_p_h2o",5,"p","h2o",48479.9086394833
879.6,40,"mca_12_l_d2o",0,"l","d2o",11441.5238293478
879.6,40,"mca_12_l_h2o",0,"l","h2o",36449.6761364713
879.6,40,"mca_12_p_d2o",0,"p","d2o",109608.099376772
879.6,40,"mca_12_p_h2o",0,"p","h2o",143827.055324524
879.6,40,"mca_13_l_d2o",15,"l","d2o",20067.6010529277
879.6,40,"mca_13_l_h2o",15,"l","h2o",28579.4885997342
879.6,40,"mca_13_p_d2o",15,"p","d2o",8239.45126671937
879.6,40,"mca_13_p_h2o",15,"p","h2o",5851.70602168663
879.6,40,"mca_3_l_d2o",10,"l","d2o",49278.146940292
879.6,40,"mca_3_l_h2o",10,"l","h2o",41951.7578244351
879.6,40,"mca_3_p_d2o",10,"p","d2o",61973.7410074648
879.6,40,"mca_3_p_h2o",10,"p","h2o",47221.0763420156
880.5,1935,"mca_1_l_d2o",5,"l","d2o",375672.853157728
880.5,1935,"mca_1_l_h2o",5,"l","h2o",107876.389317272
880.5,1935,"mca_1_p_d2o",5,"p","d2o",1745.80908478653
880.5,1935,"mca_1_p_h2o",5,"p","h2o",12884.3761343118
880.5,1935,"mca_12_l_d2o",0,"l","d2o",143160.857309194
880.5,1935,"mca_12_l_h2o",0,"l","h2o",171861.762305695
880.5,1935,"mca_12_p_d2o",0,"p","d2o",12294.7577251187
880.5,1935,"mca_12_p_h2o",0,"p","h2o",0
880.5,1935,"mca_13_l_d2o",15,"l","d2o",798105.005910937
880.5,1935,"mca_13_l_h2o",15,"l","h2o",240178.101675763
880.5,1935,"mca_13_p_d2o",15,"p","d2o",624.613143328575
880.5,1935,"mca_13_p_h2o",15,"p","h2o",19091.2263896412
880.5,1935,"mca_3_l_d2o",10,"l","d2o",242048.367932174
880.5,1935,"mca_3_l_h2o",10,"l","h2o",99681.2051473405
880.5,1935,"mca_3_p_d2o",10,"p","d2o",0
880.5,1935,"mca_3_p_h2o",10,"p","h2o",2069.58801905327
880.6,40,"mca_1_l_d2o",5,"l","d2o",126748.621972263
880.6,40,"mca_1_l_h2o",5,"l","h2o",174137.431969021
880.6,40,"mca_1_p_d2o",5,"p","d2o",243920.022826785
880.6,40,"mca_1_p_h2o",5,"p","h2o",132525.812726559
880.6,40,"mca_12_l_d2o",0,"l","d2o",47227.301320195
880.6,40,"mca_12_l_h2o",0,"l","h2o",124979.617900377
880.6,40,"mca_12_p_d2o",0,"p","d2o",308688.568198595
880.6,40,"mca_12_p_h2o",0,"p","h2o",422091.394117264
880.6,40,"mca_13_l_d2o",15,"l","d2o",72974.4812443582
880.6,40,"mca_13_l_h2o",15,"l","h2o",91462.2775073652
880.6,40,"mca_13_p_d2o",15,"p","d2o",21087.0294194806
880.6,40,"mca_13_p_h2o",15,"p","h2o",27661.1603378244
880.6,40,"mca_3_l_d2o",10,"l","d2o",147698.57271925
880.6,40,"mca_3_l_h2o",10,"l","h2o",128446.959457807
880.6,40,"mca_3_p_d2o",10,"p","d2o",175477.251749735
880.6,40,"mca_3_p_h2o",10,"p","h2o",128135.142429293
882.3,1072,"mca_1_l_d2o",5,"l","d2o",45559.7372723489
882.3,1072,"mca_1_l_h2o",5,"l","h2o",161826.498951144
882.3,1072,"mca_1_p_d2o",5,"p","d2o",195022.499047291
882.3,1072,"mca_1_p_h2o",5,"p","h2o",253072.483514878
882.3,1072,"mca_12_l_d2o",0,"l","d2o",373027.368811087
882.3,1072,"mca_12_l_h2o",0,"l","h2o",333159.164235079
882.3,1072,"mca_12_p_d2o",0,"p","d2o",594876.798489962
882.3,1072,"mca_12_p_h2o",0,"p","h2o",537039.796333262
882.3,1072,"mca_13_l_d2o",15,"l","d2o",54192.0429000634
882.3,1072,"mca_13_l_h2o",15,"l","h2o",92254.7680977876
882.3,1072,"mca_13_p_d2o",15,"p","d2o",762.031453464171
882.3,1072,"mca_13_p_h2o",15,"p","h2o",144189.238817823
882.3,1072,"mca_3_l_d2o",10,"l","d2o",16194.9360670475
882.3,1072,"mca_3_l_h2o",10,"l","h2o",3869.42949948828
882.3,1072,"mca_3_p_d2o",10,"p","d2o",97584.6124577649
882.3,1072,"mca_3_p_h2o",10,"p","h2o",186924.060939007
882.5,1990,"mca_1_l_d2o",5,"l","d2o",332892.332477236
882.5,1990,"mca_1_l_h2o",5,"l","h2o",214669.732651954
882.5,1990,"mca_1_p_d2o",5,"p","d2o",1487.35674266908
882.5,1990,"mca_1_p_h2o",5,"p","h2o",12305.6954178814
882.5,1990,"mca_12_l_d2o",0,"l","d2o",327809.169611851
882.5,1990,"mca_12_l_h2o",0,"l","h2o",378688.034547094
882.5,1990,"mca_12_p_d2o",0,"p","d2o",23791.5556557791
882.5,1990,"mca_12_p_h2o",0,"p","h2o",2199.0874397392
882.5,1990,"mca_13_l_d2o",15,"l","d2o",564625.083536873
882.5,1990,"mca_13_l_h2o",15,"l","h2o",373036.61400084
882.5,1990,"mca_13_p_d2o",15,"p","d2o",1322.44490803374
882.5,1990,"mca_13_p_h2o",15,"p","h2o",32749.177265608
882.5,1990,"mca_3_l_d2o",10,"l","d2o",216597.182664054
882.5,1990,"mca_3_l_h2o",10,"l","h2o",200834.904315053
882.5,1990,"mca_3_p_d2o",10,"p","d2o",316.208242778973
882.5,1990,"mca_3_p_h2o",10,"p","h2o",1983.57164749137
883.3,1072,"mca_1_l_d2o",5,"l","d2o",35692.0661751747
883.3,1072,"mca_1_l_h2o",5,"l","h2o",75762.4517239236
883.3,1072,"mca_1_p_d2o",5,"p","d2o",88081.6632818216
883.3,1072,"mca_1_p_h2o",5,"p","h2o",114788.501417579
883.3,1072,"mca_12_l_d2o",0,"l","d2o",165787.432313771
883.3,1072,"mca_12_l_h2o",0,"l","h2o",149752.46660448
883.3,1072,"mca_12_p_d2o",0,"p","d2o",237228.967956635
883.3,1072,"mca_12_p_h2o",0,"p","h2o",225012.288240055
883.3,1072,"mca_13_l_d2o",15,"l","d2o",62485.9819193036
883.3,1072,"mca_13_l_h2o",15,"l","h2o",45350.2406868721
883.3,1072,"mca_13_p_d2o",15,"p","d2o",0
883.3,1072,"mca_13_p_h2o",15,"p","h2o",67722.8974595961
883.3,1072,"mca_3_l_d2o",10,"l","d2o",13724.9656631574
883.3,1072,"mca_3_l_h2o",10,"l","h2o",3195.75637234574
883.3,1072,"mca_3_p_d2o",10,"p","d2o",43352.8079183355
883.3,1072,"mca_3_p_h2o",10,"p","h2o",84271.5325673978
883.5,1990,"mca_1_l_d2o",5,"l","d2o",229687.115732364
883.5,1990,"mca_1_l_h2o",5,"l","h2o",114358.39127923
883.5,1990,"mca_1_p_d2o",5,"p","d2o",642.970056285609
883.5,1990,"mca_1_p_h2o",5,"p","h2o",7276.59680318072
883.5,1990,"mca_12_l_d2o",0,"l","d2o",131676.481650268
883.5,1990,"mca_12_l_h2o",0,"l","h2o",150227.762718737
883.5,1990,"mca_12_p_d2o",0,"p","d2o",4535.90823911318
883.5,1990,"mca_12_p_h2o",0,"p","h2o",0
883.5,1990,"mca_13_l_d2o",15,"l","d2o",483558.369199024
883.5,1990,"mca_13_l_h2o",15,"l","h2o",201796.870893341
883.5,1990,"mca_13_p_d2o",15,"p","d2o",1251.16938238556
883.5,1990,"mca_13_p_h2o",15,"p","h2o",18354.8157100436
883.5,1990,"mca_3_l_d2o",10,"l","d2o",151199.970898876
883.5,1990,"mca_3_l_h2o",10,"l","h2o",119692.586455321
883.5,1990,"mca_3_p_d2o",10,"p","d2o",0
883.5,1990,"mca_3_p_h2o",10,"p","h2o",1172.82897655268
886.5,1976,"mca_1_l_d2o",5,"l","d2o",1085662.37019783
886.5,1976,"mca_1_l_h2o",5,"l","h2o",1060114.19301679
886.5,1976,"mca_1_p_d2o",5,"p","d2o",50411.4382806782
886.5,1976,"mca_1_p_h2o",5,"p","h2o",82875.8562696375
886.5,1976,"mca_12_l_d2o",0,"l","d2o",23630.8028364153
886.5,1976,"mca_12_l_h2o",0,"l","h2o",24287.3986963117
886.5,1976,"mca_12_p_d2o",0,"p","d2o",0
886.5,1976,"mca_12_p_h2o",0,"p","h2o",0
886.5,1976,"mca_13_l_d2o",15,"l","d2o",783489.066204288
886.5,1976,"mca_13_l_h2o",15,"l","h2o",786419.408856401
886.5,1976,"mca_13_p_d2o",15,"p","d2o",12061.0248566748
886.5,1976,"mca_13_p_h2o",15,"p","h2o",100467.821147169
886.5,1976,"mca_3_l_d2o",10,"l","d2o",1170787.96250549
886.5,1976,"mca_3_l_h2o",10,"l","h2o",1490316.98115013
886.5,1976,"mca_3_p_d2o",10,"p","d2o",635.971954108291
886.5,1976,"mca_3_p_h2o",10,"p","h2o",59069.2397415297
901.3,845,"mca_1_l_d2o",5,"l","d2o",642218.163847869
901.3,845,"mca_1_l_h2o",5,"l","h2o",599782.850416177
901.3,845,"mca_1_p_d2o",5,"p","d2o",933.940725165592
901.3,845,"mca_1_p_h2o",5,"p","h2o",288844.004116683
901.3,845,"mca_12_l_d2o",0,"l","d2o",1824148.79014757
901.3,845,"mca_12_l_h2o",0,"l","h2o",2157360.07712553
901.3,845,"mca_12_p_d2o",0,"p","d2o",1042003.89266508
901.3,845,"mca_12_p_h2o",0,"p","h2o",334542.942971796
901.3,845,"mca_13_l_d2o",15,"l","d2o",655560.460991464
901.3,845,"mca_13_l_h2o",15,"l","h2o",753658.129385857
901.3,845,"mca_13_p_d2o",15,"p","d2o",7782.16518981018
901.3,845,"mca_13_p_h2o",15,"p","h2o",712992.70394854
901.3,845,"mca_3_l_d2o",10,"l","d2o",51636.5821779273
901.3,845,"mca_3_l_h2o",10,"l","h2o",5908.83995321956
901.3,845,"mca_3_p_d2o",10,"p","d2o",0
901.3,845,"mca_3_p_h2o",10,"p","h2o",0
902.3,845,"mca_1_l_d2o",5,"l","d2o",380231.72852936
902.3,845,"mca_1_l_h2o",5,"l","h2o",285792.269575878
902.3,845,"mca_1_p_d2o",5,"p","d2o",695.52144380569
902.3,845,"mca_1_p_h2o",5,"p","h2o",135699.949225281
902.3,845,"mca_12_l_d2o",0,"l","d2o",859799.074242004
902.3,845,"mca_12_l_h2o",0,"l","h2o",1010681.56208355
902.3,845,"mca_12_p_d2o",0,"p","d2o",486423.704278745
902.3,845,"mca_12_p_h2o",0,"p","h2o",130212.26767858
902.3,845,"mca_13_l_d2o",15,"l","d2o",454517.414931608
902.3,845,"mca_13_l_h2o",15,"l","h2o",356018.800192494
902.3,845,"mca_13_p_d2o",15,"p","d2o",5379.30677219751
902.3,845,"mca_13_p_h2o",15,"p","h2o",333980.353009259
902.3,845,"mca_3_l_d2o",10,"l","d2o",29598.9957735568
902.3,845,"mca_3_l_h2o",10,"l","h2o",1755.98221599291
902.3,845,"mca_3_p_d2o",10,"p","d2o",0
902.3,845,"mca_3_p_h2o",10,"p","h2o",0
903.3,846,"mca_1_l_d2o",5,"l","d2o",538155.669744889
903.3,846,"mca_1_l_h2o",5,"l","h2o",471241.534218191
903.3,846,"mca_1_p_d2o",5,"p","d2o",1858.55183928033
903.3,846,"mca_1_p_h2o",5,"p","h2o",224151.729029086
903.3,846,"mca_12_l_d2o",0,"l","d2o",1429142.63679626
903.3,846,"mca_12_l_h2o",0,"l","h2o",1672615.4033682
903.3,846,"mca_12_p_d2o",0,"p","d2o",618330.968383404
903.3,846,"mca_12_p_h2o",0,"p","h2o",212867.630527892
903.3,846,"mca_13_l_d2o",15,"l","d2o",606867.812640344
903.3,846,"mca_13_l_h2o",15,"l","h2o",589273.587472098
903.3,846,"mca_13_p_d2o",15,"p","d2o",6360.71630705997
903.3,846,"mca_13_p_h2o",15,"p","h2o",547613.205161592
903.3,846,"mca_3_l_d2o",10,"l","d2o",42824.0160246235
903.3,846,"mca_3_l_h2o",10,"l","h2o",1383.50031555113
903.3,846,"mca_3_p_d2o",10,"p","d2o",0
903.3,846,"mca_3_p_h2o",10,"p","h2o",212.000205905903
904.3,845,"mca_1_l_d2o",5,"l","d2o",286406.031730335
904.3,845,"mca_1_l_h2o",5,"l","h2o",208103.808392486
904.3,845,"mca_1_p_d2o",5,"p","d2o",710.35595576854
904.3,845,"mca_1_p_h2o",5,"p","h2o",98896.1227453767
904.3,845,"mca_12_l_d2o",0,"l","d2o",614438.532366073
904.3,845,"mca_12_l_h2o",0,"l","h2o",721697.748076024
904.3,845,"mca_12_p_d2o",0,"p","d2o",256079.203340178
904.3,845,"mca_12_p_h2o",0,"p","h2o",88637.2385368721
904.3,845,"mca_13_l_d2o",15,"l","d2o",357237.733885992
904.3,845,"mca_13_l_h2o",15,"l","h2o",255056.799831433
904.3,845,"mca_13_p_d2o",15,"p","d2o",1115.64658220168
904.3,845,"mca_13_p_h2o",15,"p","h2o",236159.187811609
904.3,845,"mca_3_l_d2o",10,"l","d2o",20956.0986233134
904.3,845,"mca_3_l_h2o",10,"l","h2o",0
904.3,845,"mca_3_p_d2o",10,"p","d2o",0
904.3,845,"mca_3_p_h2o",10,"p","h2o",0
905.3,845,"mca_1_l_d2o",5,"l","d2o",167940.394498286
905.3,845,"mca_1_l_h2o",5,"l","h2o",121626.773707892
905.3,845,"mca_1_p_d2o",5,"p","d2o",0
905.3,845,"mca_1_p_h2o",5,"p","h2o",56760.8847287837
905.3,845,"mca_12_l_d2o",0,"l","d2o",361353.650406127
905.3,845,"mca_12_l_h2o",0,"l","h2o",418916.242025086
905.3,845,"mca_12_p_d2o",0,"p","d2o",152629.782122774
905.3,845,"mca_12_p_h2o",0,"p","h2o",52602.024925661
905.3,845,"mca_13_l_d2o",15,"l","d2o",206691.268424687
905.3,845,"mca_13_l_h2o",15,"l","h2o",148165.885743452
905.3,845,"mca_13_p_d2o",15,"p","d2o",1192.57140728654
905.3,845,"mca_13_p_h2o",15,"p","h2o",139206.231926638
905.3,845,"mca_3_l_d2o",10,"l","d2o",0
905.3,845,"mca_3_l_h2o",10,"l","h2o",0
905.3,845,"mca_3_p_d2o",10,"p","d2o",0
905.3,845,"mca_3_p_h2o",10,"p","h2o",0
907.5,2195,"mca_1_l_d2o",5,"l","d2o",513882.243636088
907.5,2195,"mca_1_l_h2o",5,"l","h2o",312713.147769809
907.5,2195,"mca_1_p_d2o",5,"p","d2o",261.219303243812
907.5,2195,"mca_1_p_h2o",5,"p","h2o",15498.2709505174
907.5,2195,"mca_12_l_d2o",0,"l","d2o",1438295.7831101
907.5,2195,"mca_12_l_h2o",0,"l","h2o",1414342.73518772
907.5,2195,"mca_12_p_d2o",0,"p","d2o",24374.3396631845
907.5,2195,"mca_12_p_h2o",0,"p","h2o",38772.1237721231
907.5,2195,"mca_13_l_d2o",15,"l","d2o",214228.584525907
907.5,2195,"mca_13_l_h2o",15,"l","h2o",96240.6478289167
907.5,2195,"mca_13_p_d2o",15,"p","d2o",536.272890966385
907.5,2195,"mca_13_p_h2o",15,"p","h2o",6489.4896491015
907.5,2195,"mca_3_l_d2o",10,"l","d2o",142396.827772457
907.5,2195,"mca_3_l_h2o",10,"l","h2o",111287.753092571
907.5,2195,"mca_3_p_d2o",10,"p","d2o",0
907.5,2195,"mca_3_p_h2o",10,"p","h2o",3131.34700840013
908.5,2195,"mca_1_l_d2o",5,"l","d2o",275873.978756608
908.5,2195,"mca_1_l_h2o",5,"l","h2o",161836.732053118
908.5,2195,"mca_1_p_d2o",5,"p","d2o",0
908.5,2195,"mca_1_p_h2o",5,"p","h2o",6375.85475117991
908.5,2195,"mca_12_l_d2o",0,"l","d2o",738019.601779503
908.5,2195,"mca_12_l_h2o",0,"l","h2o",711929.911807036
908.5,2195,"mca_12_p_d2o",0,"p","d2o",7079.16578455632
908.5,2195,"mca_12_p_h2o",0,"p","h2o",11728.4887110646
908.5,2195,"mca_13_l_d2o",15,"l","d2o",139802.329808439
908.5,2195,"mca_13_l_h2o",15,"l","h2o",48717.1319264933
908.5,2195,"mca_13_p_d2o",15,"p","d2o",1349.77396495231
908.5,2195,"mca_13_p_h2o",15,"p","h2o",1952.22504851498
908.5,2195,"mca_3_l_d2o",10,"l","d2o",90801.5353338054
908.5,2195,"mca_3_l_h2o",10,"l","h2o",60510.3979894356
908.5,2195,"mca_3_p_d2o",10,"p","d2o",278.971826259866
908.5,2195,"mca_3_p_h2o",10,"p","h2o",0
908.6,39,"mca_1_l_d2o",5,"l","d2o",77339.1690492922
908.6,39,"mca_1_l_h2o",5,"l","h2o",79534.2882589303
908.6,39,"mca_1_p_d2o",5,"p","d2o",60956.4300631346
908.6,39,"mca_1_p_h2o",5,"p","h2o",74075.5898124638
908.6,39,"mca_12_l_d2o",0,"l","d2o",108944.851571748
908.6,39,"mca_12_l_h2o",0,"l","h2o",161737.544357864
908.6,39,"mca_12_p_d2o",0,"p","d2o",160469.962911475
908.6,39,"mca_12_p_h2o",0,"p","h2o",270190.725032566
908.6,39,"mca_13_l_d2o",15,"l","d2o",48049.6399304229
908.6,39,"mca_13_l_h2o",15,"l","h2o",43574.4841501503
908.6,39,"mca_13_p_d2o",15,"p","d2o",34089.3773179828
908.6,39,"mca_13_p_h2o",15,"p","h2o",13613.938341836
908.6,39,"mca_3_l_d2o",10,"l","d2o",65064.8788455819
908.6,39,"mca_3_l_h2o",10,"l","h2o",63310.0816262406
908.6,39,"mca_3_p_d2o",10,"p","d2o",102082.068124157
908.6,39,"mca_3_p_h2o",10,"p","h2o",71339.9573632099
910.6,39,"mca_1_l_d2o",5,"l","d2o",74745.4236951582
910.6,39,"mca_1_l_h2o",5,"l","h2o",71701.7774157931
910.6,39,"mca_1_p_d2o",5,"p","d2o",64199.6442653936
910.6,39,"mca_1_p_h2o",5,"p","h2o",71311.9450804596
910.6,39,"mca_12_l_d2o",0,"l","d2o",106703.269422127
910.6,39,"mca_12_l_h2o",0,"l","h2o",168870.416479508
910.6,39,"mca_12_p_d2o",0,"p","d2o",154862.479584504
910.6,39,"mca_12_p_h2o",0,"p","h2o",277524.299148961
910.6,39,"mca_13_l_d2o",15,"l","d2o",37794.6334501431
910.6,39,"mca_13_l_h2o",15,"l","h2o",42312.1051825345
910.6,39,"mca_13_p_d2o",15,"p","d2o",28574.4764029025
910.6,39,"mca_13_p_h2o",15,"p","h2o",11358.9987296337
910.6,39,"mca_3_l_d2o",10,"l","d2o",63856.5135894128
910.6,39,"mca_3_l_h2o",10,"l","h2o",61994.6807672522
910.6,39,"mca_3_p_d2o",10,"p","d2o",102332.475000746
910.6,39,"mca_3_p_h2o",10,"p","h2o",71552.8544027599
912.6,39,"mca_1_l_d2o",5,"l","d2o",31449.4879028982
912.6,39,"mca_1_l_h2o",5,"l","h2o",43524.5226838233
912.6,39,"mca_1_p_d2o",5,"p","d2o",25465.4675545899
912.6,39,"mca_1_p_h2o",5,"p","h2o",28609.2261578269
912.6,39,"mca_12_l_d2o",0,"l","d2o",51074.9616911517
912.6,39,"mca_12_l_h2o",0,"l","h2o",69402.5016983697
912.6,39,"mca_12_p_d2o",0,"p","d2o",70900.98934726
912.6,39,"mca_12_p_h2o",0,"p","h2o",113068.8663425
912.6,39,"mca_13_l_d2o",15,"l","d2o",29693.0638981885
912.6,39,"mca_13_l_h2o",15,"l","h2o",22211.5816823157
912.6,39,"mca_13_p_d2o",15,"p","d2o",17567.8804798409
912.6,39,"mca_13_p_h2o",15,"p","h2o",6700.99988017149
912.6,39,"mca_3_l_d2o",10,"l","d2o",28721.9339828134
912.6,39,"mca_3_l_h2o",10,"l","h2o",26934.0565895845
912.6,39,"mca_3_p_d2o",10,"p","d2o",44821.6825476438
912.6,39,"mca_3_p_h2o",10,"p","h2o",30796.8034704727
921.5,40,"mca_1_l_d2o",5,"l","d2o",31803.2802596713
921.5,40,"mca_1_l_h2o",5,"l","h2o",47677.1351822564
921.5,40,"mca_1_p_d2o",5,"p","d2o",76619.5958992896
921.5,40,"mca_1_p_h2o",5,"p","h2o",33075.718685482
921.5,40,"mca_12_l_d2o",0,"l","d2o",11460.6884986889
921.5,40,"mca_12_l_h2o",0,"l","h2o",23073.3078208185
921.5,40,"mca_12_p_d2o",0,"p","d2o",85330.4882232722
921.5,40,"mca_12_p_h2o",0,"p","h2o",111947.320493523
921.5,40,"mca_13_l_d2o",15,"l","d2o",13014.2898649702
921.5,40,"mca_13_l_h2o",15,"l","h2o",24832.4368263446
921.5,40,"mca_13_p_d2o",15,"p","d2o",6055.16496793613
921.5,40,"mca_13_p_h2o",15,"p","h2o",6528.07259887694
921.5,40,"mca_3_l_d2o",10,"l","d2o",37012.9231690417
921.5,40,"mca_3_l_h2o",10,"l","h2o",32635.9457608907
921.5,40,"mca_3_p_d2o",10,"p","d2o",45815.4494356404
921.5,40,"mca_3_p_h2o",10,"p","h2o",35941.8759281754
922.5,40,"mca_1_l_d2o",5,"l","d2o",30544.0380069503
922.5,40,"mca_1_l_h2o",5,"l","h2o",37687.3008687755
922.5,40,"mca_1_p_d2o",5,"p","d2o",67041.926389589
922.5,40,"mca_1_p_h2o",5,"p","h2o",32253.426252382
922.5,40,"mca_12_l_d2o",0,"l","d2o",16199.1498994474
922.5,40,"mca_12_l_h2o",0,"l","h2o",19549.8672037034
922.5,40,"mca_12_p_d2o",0,"p","d2o",71028.8190325632
922.5,40,"mca_12_p_h2o",0,"p","h2o",97028.391166883
922.5,40,"mca_13_l_d2o",15,"l","d2o",14862.2408121573
922.5,40,"mca_13_l_h2o",15,"l","h2o",20665.1715428573
922.5,40,"mca_13_p_d2o",15,"p","d2o",11729.7642400982
